score,level1,level1pct,level2,level2pct,level3,level3pct,level4,level4pct,level5,level5pct,level6,level6pct,level7,level7pct,level567,level567pct,tokennum,typenum,typedivtoken,ngrams2_appear,ngrams2_total,ngrams2_appear_ratio,ngrams3_appear,ngrams3_total,ngrams3_appear_ratio,ngrams4_appear,ngrams4_total,ngrams4_appear_ratio,ngrams5_appear,ngrams5_total,ngrams5_appear_ratio,AWLratio,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv,
3.500000,463.000000,70.579268,45.000000,6.859756,11.000000,1.676829,6.000000,0.914634,1.000000,0.152439,5.000000,0.762195,125.000000,19.054878,131.000000,19.969512,656.000000,292.000000,0.445122,599.000000,651.000000,0.920123,443.000000,650.000000,0.681538,203.000000,649.000000,0.312789,72.000000,648.000000,0.111111,0.034843,292.000000,107.000000,17.000000,7.000000,656.000000,143.000000,34.000000,8.000000,0.050000,0.240000,0.370000,0.250000,0.250000,0.350000,292.000000,41.000000,40.300000,40.600000,0.450000,0.780000,8.060000,11.400000,0.880000,22.570000,0.500000,0.750000,2.250000,1.060000,0.090000,0.410000,0.090000,0.060000,0.150000,
3.500000,638.000000,73.672055,49.000000,5.658199,14.000000,1.616628,15.000000,1.732102,2.000000,0.230947,6.000000,0.692841,142.000000,16.397229,150.000000,17.321016,866.000000,330.000000,0.381062,780.000000,860.000000,0.906977,570.000000,858.000000,0.664336,261.000000,856.000000,0.304907,71.000000,854.000000,0.083138,0.052469,328.000000,114.000000,19.000000,8.000000,866.000000,166.000000,40.000000,8.000000,0.050000,0.200000,0.350000,0.330000,0.670000,0.580000,328.000000,42.000000,40.700000,38.600000,0.380000,0.780000,7.880000,11.150000,0.860000,20.470000,0.470000,0.670000,2.670000,1.150000,0.100000,0.380000,0.070000,0.050000,0.120000,
3.500000,641.000000,74.189815,48.000000,5.555556,21.000000,2.430556,8.000000,0.925926,3.000000,0.347222,6.000000,0.694444,137.000000,15.856481,146.000000,16.898148,864.000000,337.000000,0.390046,796.000000,854.000000,0.932084,632.000000,851.000000,0.742656,330.000000,848.000000,0.389151,119.000000,845.000000,0.140828,0.048780,336.000000,120.000000,16.000000,7.000000,864.000000,167.000000,42.000000,7.000000,0.050000,0.170000,0.360000,0.670000,1.330000,0.820000,336.000000,42.000000,40.600000,38.900000,0.390000,0.790000,8.080000,11.430000,0.860000,21.020000,0.380000,1.000000,3.000000,1.220000,0.070000,0.220000,0.070000,0.100000,0.170000,
3.500000,709.000000,74.474790,50.000000,5.252101,19.000000,1.995798,14.000000,1.470588,1.000000,0.105042,5.000000,0.525210,154.000000,16.176471,160.000000,16.806723,952.000000,364.000000,0.382353,867.000000,946.000000,0.916490,651.000000,945.000000,0.688889,356.000000,944.000000,0.377119,125.000000,943.000000,0.132556,0.038997,364.000000,138.000000,21.000000,10.000000,952.000000,191.000000,51.000000,10.000000,0.050000,0.200000,0.380000,0.380000,1.120000,0.750000,364.000000,41.000000,42.100000,40.000000,0.380000,0.790000,8.340000,11.800000,0.860000,21.250000,0.410000,0.500000,2.000000,1.000000,0.080000,0.290000,0.080000,0.080000,0.160000,
3.500000,717.000000,73.312883,59.000000,6.032720,16.000000,1.635992,29.000000,2.965235,0.000000,0.000000,5.000000,0.511247,152.000000,15.541922,157.000000,16.053170,978.000000,334.000000,0.341513,873.000000,971.000000,0.899073,687.000000,969.000000,0.708978,384.000000,967.000000,0.397104,150.000000,965.000000,0.155440,0.042813,333.000000,119.000000,14.000000,5.000000,978.000000,205.000000,50.000000,5.000000,0.050000,0.100000,0.360000,0.150000,0.310000,0.390000,333.000000,40.000000,39.000000,37.000000,0.340000,0.740000,7.530000,10.650000,0.840000,19.110000,0.280000,0.230000,0.690000,0.590000,0.060000,0.210000,0.060000,0.060000,0.120000,
3.500000,453.000000,67.011834,38.000000,5.621302,9.000000,1.331361,12.000000,1.775148,2.000000,0.295858,4.000000,0.591716,158.000000,23.372781,164.000000,24.260355,676.000000,303.000000,0.448225,625.000000,670.000000,0.932836,473.000000,668.000000,0.708084,249.000000,666.000000,0.373874,83.000000,664.000000,0.125000,0.055970,274.000000,96.000000,14.000000,5.000000,676.000000,152.000000,33.000000,5.000000,0.050000,0.150000,0.350000,0.200000,0.200000,0.320000,274.000000,43.000000,41.000000,38.700000,0.410000,0.760000,7.450000,10.540000,0.860000,20.420000,0.420000,0.400000,0.800000,0.630000,0.060000,0.350000,0.060000,0.090000,0.150000,
3.500000,104.000000,20.594059,3.000000,0.594059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,398.000000,78.811881,398.000000,78.811881,505.000000,236.000000,0.467327,475.000000,499.000000,0.951904,361.000000,497.000000,0.726358,179.000000,495.000000,0.361616,62.000000,493.000000,0.125761,0.030837,231.000000,64.000000,13.000000,4.000000,505.000000,94.000000,31.000000,4.000000,0.060000,0.130000,0.280000,0.140000,0.140000,0.270000,231.000000,40.000000,40.700000,37.200000,0.460000,0.790000,7.270000,10.280000,0.870000,21.510000,0.420000,0.290000,0.570000,0.530000,0.060000,0.350000,0.060000,0.100000,0.160000,
3.500000,738.000000,73.069307,63.000000,6.237624,16.000000,1.584158,18.000000,1.782178,1.000000,0.099010,7.000000,0.693069,167.000000,16.534653,175.000000,17.326733,1010.000000,378.000000,0.374257,938.000000,1005.000000,0.933333,717.000000,1004.000000,0.714143,359.000000,1003.000000,0.357926,116.000000,1002.000000,0.115768,0.051213,376.000000,147.000000,20.000000,8.000000,1010.000000,222.000000,45.000000,9.000000,0.040000,0.200000,0.390000,0.140000,0.140000,0.270000,376.000000,40.000000,40.700000,39.300000,0.370000,0.790000,8.370000,11.830000,0.860000,21.030000,0.440000,0.430000,1.290000,0.800000,0.070000,0.360000,0.110000,0.070000,0.180000,
3.500000,363.000000,42.655699,20.000000,2.350176,7.000000,0.822562,9.000000,1.057579,1.000000,0.117509,5.000000,0.587544,446.000000,52.408931,452.000000,53.113984,851.000000,389.000000,0.457109,761.000000,845.000000,0.900592,553.000000,843.000000,0.655990,270.000000,841.000000,0.321046,94.000000,839.000000,0.112038,0.043344,329.000000,125.000000,19.000000,8.000000,851.000000,187.000000,59.000000,8.000000,0.070000,0.140000,0.380000,0.100000,0.190000,0.310000,329.000000,40.000000,41.300000,38.500000,0.390000,0.780000,7.970000,11.280000,0.860000,20.800000,0.320000,0.140000,0.430000,0.460000,0.050000,0.300000,0.050000,0.100000,0.150000,
3.500000,143.000000,19.041278,2.000000,0.266312,0.000000,0.000000,1.000000,0.133156,0.000000,0.000000,0.000000,0.000000,605.000000,80.559254,605.000000,80.559254,751.000000,316.000000,0.420772,693.000000,743.000000,0.932705,492.000000,742.000000,0.663073,220.000000,741.000000,0.296896,64.000000,740.000000,0.086486,0.042345,315.000000,108.000000,20.000000,7.000000,751.000000,169.000000,55.000000,8.000000,0.070000,0.150000,0.340000,0.220000,0.440000,0.470000,315.000000,39.000000,41.500000,40.400000,0.420000,0.800000,8.130000,11.490000,0.870000,21.920000,0.360000,0.330000,1.000000,0.710000,0.050000,0.300000,0.070000,0.070000,0.150000,
3.500000,143.000000,22.662441,2.000000,0.316957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.000000,77.020602,486.000000,77.020602,631.000000,267.000000,0.423138,568.000000,626.000000,0.907348,423.000000,625.000000,0.676800,191.000000,624.000000,0.306090,59.000000,623.000000,0.094703,0.046875,261.000000,101.000000,15.000000,6.000000,631.000000,148.000000,31.000000,6.000000,0.050000,0.190000,0.390000,0.500000,0.500000,0.500000,261.000000,40.000000,41.900000,39.600000,0.410000,0.750000,7.350000,10.390000,0.860000,20.450000,0.480000,1.000000,2.000000,1.000000,0.060000,0.380000,0.060000,0.100000,0.160000,
3.500000,194.000000,23.013049,4.000000,0.474496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,645.000000,76.512456,645.000000,76.512456,843.000000,337.000000,0.399763,781.000000,838.000000,0.931981,604.000000,837.000000,0.721625,306.000000,836.000000,0.366029,107.000000,835.000000,0.128144,0.048780,333.000000,122.000000,13.000000,6.000000,843.000000,197.000000,35.000000,6.000000,0.040000,0.170000,0.370000,1.000000,1.000000,0.710000,333.000000,40.000000,41.600000,37.700000,0.400000,0.780000,8.110000,11.470000,0.860000,21.220000,0.370000,1.000000,1.000000,0.710000,0.030000,0.230000,0.090000,0.110000,0.200000,
3.500000,227.000000,24.330118,4.000000,0.428725,1.000000,0.107181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,701.000000,75.133976,701.000000,75.133976,933.000000,358.000000,0.383708,849.000000,928.000000,0.914871,640.000000,927.000000,0.690399,290.000000,926.000000,0.313175,93.000000,925.000000,0.100541,0.037572,352.000000,139.000000,19.000000,10.000000,933.000000,207.000000,51.000000,10.000000,0.050000,0.200000,0.390000,0.400000,0.800000,0.630000,352.000000,39.000000,41.600000,40.500000,0.380000,0.770000,8.150000,11.520000,0.860000,20.830000,0.370000,0.600000,1.800000,0.950000,0.060000,0.270000,0.080000,0.060000,0.140000,
3.500000,244.000000,22.634508,5.000000,0.463822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,829.000000,76.901670,829.000000,76.901670,1078.000000,386.000000,0.358071,955.000000,1073.000000,0.890028,722.000000,1072.000000,0.673507,338.000000,1071.000000,0.315593,117.000000,1070.000000,0.109346,0.050264,383.000000,157.000000,23.000000,8.000000,1078.000000,279.000000,70.000000,10.000000,0.060000,0.140000,0.410000,0.170000,0.330000,0.410000,383.000000,40.000000,43.100000,38.600000,0.360000,0.750000,8.250000,11.670000,0.850000,20.460000,0.330000,0.500000,3.000000,1.220000,0.090000,0.240000,0.070000,0.040000,0.110000,
3.500000,274.000000,28.335057,3.000000,0.310238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,690.000000,71.354705,690.000000,71.354705,967.000000,328.000000,0.339193,882.000000,962.000000,0.916840,723.000000,961.000000,0.752341,387.000000,960.000000,0.403125,139.000000,959.000000,0.144943,0.056250,324.000000,112.000000,18.000000,7.000000,967.000000,191.000000,61.000000,8.000000,0.060000,0.130000,0.350000,0.400000,0.800000,0.630000,324.000000,39.000000,38.800000,36.000000,0.340000,0.740000,7.370000,10.420000,0.840000,18.770000,0.300000,0.600000,1.800000,0.950000,0.050000,0.210000,0.070000,0.080000,0.150000,
3.500000,163.000000,24.041298,3.000000,0.442478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,512.000000,75.516224,512.000000,75.516224,678.000000,307.000000,0.452802,619.000000,671.000000,0.922504,466.000000,669.000000,0.696562,225.000000,667.000000,0.337331,77.000000,665.000000,0.115789,0.051020,301.000000,109.000000,16.000000,5.000000,678.000000,148.000000,28.000000,5.000000,0.040000,0.180000,0.360000,0.500000,0.500000,0.500000,301.000000,41.000000,39.900000,38.600000,0.440000,0.790000,8.170000,11.560000,0.880000,22.730000,0.570000,1.000000,2.000000,1.000000,0.070000,0.440000,0.070000,0.140000,0.210000,
3.500000,162.000000,23.342939,3.000000,0.432277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,529.000000,76.224784,529.000000,76.224784,694.000000,291.000000,0.419308,634.000000,689.000000,0.920174,466.000000,688.000000,0.677326,231.000000,687.000000,0.336245,76.000000,686.000000,0.110787,0.035211,288.000000,102.000000,11.000000,5.000000,694.000000,156.000000,33.000000,5.000000,0.050000,0.150000,0.350000,0.670000,1.330000,0.820000,288.000000,39.000000,42.300000,39.000000,0.410000,0.780000,7.730000,10.930000,0.870000,21.140000,0.330000,1.000000,3.000000,1.220000,0.090000,0.200000,0.060000,0.060000,0.120000,
3.500000,285.000000,28.471528,5.000000,0.499500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,711.000000,71.028971,711.000000,71.028971,1001.000000,388.000000,0.387612,913.000000,993.000000,0.919436,691.000000,989.000000,0.698686,346.000000,985.000000,0.351269,125.000000,981.000000,0.127421,0.042216,384.000000,144.000000,16.000000,7.000000,1001.000000,214.000000,34.000000,7.000000,0.030000,0.210000,0.380000,1.000000,2.000000,1.000000,384.000000,41.000000,42.300000,40.000000,0.380000,0.770000,8.580000,12.140000,0.860000,21.640000,0.470000,1.000000,2.000000,1.000000,0.060000,0.390000,0.090000,0.060000,0.150000,
3.500000,209.000000,24.473068,4.000000,0.468384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,641.000000,75.058548,641.000000,75.058548,854.000000,343.000000,0.401639,784.000000,848.000000,0.924528,583.000000,846.000000,0.689125,270.000000,844.000000,0.319905,88.000000,842.000000,0.104513,0.045045,338.000000,124.000000,18.000000,7.000000,854.000000,210.000000,40.000000,7.000000,0.050000,0.170000,0.370000,0.670000,1.330000,0.820000,338.000000,40.000000,43.700000,39.100000,0.400000,0.780000,8.180000,11.570000,0.860000,21.350000,0.450000,1.000000,3.000000,1.220000,0.070000,0.280000,0.100000,0.100000,0.200000,
3.500000,109.000000,22.755741,3.000000,0.626305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,367.000000,76.617954,367.000000,76.617954,479.000000,221.000000,0.461378,447.000000,474.000000,0.943038,339.000000,473.000000,0.716702,180.000000,472.000000,0.381356,61.000000,471.000000,0.129512,0.028571,216.000000,76.000000,9.000000,5.000000,479.000000,108.000000,20.000000,6.000000,0.040000,0.300000,0.350000,1.000000,1.000000,0.710000,216.000000,38.000000,40.200000,37.500000,0.450000,0.770000,6.980000,9.870000,0.870000,20.770000,0.450000,1.000000,1.000000,0.710000,0.050000,0.250000,0.100000,0.150000,0.250000,
3.500000,117.000000,22.941176,3.000000,0.588235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,390.000000,76.470588,390.000000,76.470588,510.000000,235.000000,0.460784,481.000000,505.000000,0.952475,365.000000,504.000000,0.724206,193.000000,503.000000,0.383698,74.000000,502.000000,0.147410,0.030837,232.000000,71.000000,17.000000,5.000000,510.000000,97.000000,37.000000,5.000000,0.070000,0.140000,0.310000,0.500000,1.000000,0.710000,232.000000,41.000000,40.300000,40.100000,0.450000,0.780000,7.260000,10.270000,0.870000,21.430000,0.460000,0.750000,2.250000,1.060000,0.080000,0.330000,0.050000,0.080000,0.140000,
3.500000,243.000000,25.605901,5.000000,0.526870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,701.000000,73.867229,701.000000,73.867229,949.000000,332.000000,0.349842,861.000000,943.000000,0.913043,676.000000,941.000000,0.718385,377.000000,939.000000,0.401491,138.000000,937.000000,0.147279,0.040248,329.000000,123.000000,19.000000,8.000000,949.000000,201.000000,53.000000,8.000000,0.060000,0.150000,0.370000,0.400000,0.800000,0.630000,329.000000,41.000000,40.000000,38.900000,0.350000,0.750000,7.550000,10.680000,0.850000,19.270000,0.360000,0.600000,1.800000,0.950000,0.060000,0.300000,0.080000,0.080000,0.150000,
3.500000,247.000000,72.011662,26.000000,7.580175,5.000000,1.457726,3.000000,0.874636,0.000000,0.000000,4.000000,1.166181,58.000000,16.909621,62.000000,18.075802,343.000000,159.000000,0.463557,319.000000,338.000000,0.943787,251.000000,337.000000,0.744807,134.000000,336.000000,0.398810,52.000000,335.000000,0.155224,0.025974,158.000000,45.000000,10.000000,4.000000,343.000000,65.000000,20.000000,4.000000,0.060000,0.200000,0.280000,1.000000,1.000000,0.710000,158.000000,40.000000,39.900000,35.200000,0.460000,0.760000,6.030000,8.530000,0.870000,19.090000,0.500000,1.000000,1.000000,0.710000,0.050000,0.360000,0.100000,0.100000,0.200000,
3.500000,681.000000,75.750834,51.000000,5.672970,14.000000,1.557286,12.000000,1.334816,2.000000,0.222469,4.000000,0.444939,135.000000,15.016685,141.000000,15.684093,899.000000,320.000000,0.355951,797.000000,892.000000,0.893498,650.000000,889.000000,0.731159,337.000000,886.000000,0.380361,120.000000,883.000000,0.135900,0.032154,319.000000,113.000000,13.000000,6.000000,899.000000,175.000000,35.000000,6.000000,0.040000,0.170000,0.350000,0.500000,1.000000,0.710000,319.000000,42.000000,38.700000,36.400000,0.350000,0.720000,7.520000,10.640000,0.850000,19.390000,0.370000,0.750000,2.250000,1.060000,0.090000,0.190000,0.090000,0.090000,0.170000,
3.500000,819.000000,77.118644,49.000000,4.613936,12.000000,1.129944,16.000000,1.506591,0.000000,0.000000,4.000000,0.376648,162.000000,15.254237,166.000000,15.630885,1062.000000,364.000000,0.342750,987.000000,1057.000000,0.933775,772.000000,1056.000000,0.731061,421.000000,1055.000000,0.399052,150.000000,1054.000000,0.142315,0.025070,364.000000,129.000000,19.000000,6.000000,1062.000000,222.000000,43.000000,7.000000,0.040000,0.160000,0.350000,0.330000,0.330000,0.410000,364.000000,41.000000,41.700000,36.200000,0.340000,0.740000,7.900000,11.170000,0.850000,19.690000,0.440000,0.670000,1.330000,0.820000,0.050000,0.400000,0.070000,0.050000,0.120000,
3.500000,415.000000,74.239714,35.000000,6.261181,12.000000,2.146691,7.000000,1.252236,0.000000,0.000000,4.000000,0.715564,86.000000,15.384615,90.000000,16.100179,559.000000,239.000000,0.427549,519.000000,553.000000,0.938517,418.000000,551.000000,0.758621,199.000000,549.000000,0.362477,74.000000,547.000000,0.135283,0.025862,239.000000,70.000000,14.000000,4.000000,559.000000,99.000000,34.000000,4.000000,0.060000,0.120000,0.290000,0.250000,0.250000,0.350000,239.000000,40.000000,39.600000,38.700000,0.430000,0.780000,7.150000,10.110000,0.870000,20.460000,0.410000,0.500000,1.000000,0.710000,0.060000,0.300000,0.060000,0.090000,0.150000,
3.500000,282.000000,69.117647,28.000000,6.862745,8.000000,1.960784,6.000000,1.470588,0.000000,0.000000,4.000000,0.980392,80.000000,19.607843,84.000000,20.588235,408.000000,195.000000,0.477941,368.000000,402.000000,0.915423,277.000000,400.000000,0.692500,140.000000,398.000000,0.351759,51.000000,396.000000,0.128788,0.021164,193.000000,61.000000,11.000000,5.000000,408.000000,83.000000,24.000000,5.000000,0.060000,0.210000,0.320000,0.250000,0.250000,0.350000,193.000000,39.000000,40.700000,37.700000,0.470000,0.790000,6.760000,9.550000,0.880000,20.960000,0.460000,0.500000,1.000000,0.710000,0.080000,0.360000,0.080000,0.080000,0.170000,
3.500000,728.000000,76.955603,50.000000,5.285412,14.000000,1.479915,17.000000,1.797040,1.000000,0.105708,7.000000,0.739958,129.000000,13.636364,137.000000,14.482030,946.000000,318.000000,0.336152,866.000000,941.000000,0.920298,715.000000,940.000000,0.760638,386.000000,939.000000,0.411076,147.000000,938.000000,0.156716,0.035032,318.000000,113.000000,14.000000,4.000000,946.000000,194.000000,43.000000,5.000000,0.050000,0.120000,0.360000,0.140000,0.140000,0.270000,318.000000,41.000000,38.800000,35.300000,0.340000,0.730000,7.310000,10.340000,0.840000,18.700000,0.330000,0.430000,1.290000,0.800000,0.070000,0.270000,0.070000,0.050000,0.120000,
3.500000,762.000000,72.433460,57.000000,5.418251,18.000000,1.711027,16.000000,1.520913,2.000000,0.190114,4.000000,0.380228,193.000000,18.346008,199.000000,18.916350,1052.000000,359.000000,0.341255,946.000000,1045.000000,0.905263,739.000000,1044.000000,0.707854,387.000000,1043.000000,0.371045,134.000000,1042.000000,0.128599,0.028249,358.000000,140.000000,19.000000,11.000000,1052.000000,240.000000,42.000000,11.000000,0.040000,0.260000,0.390000,0.670000,1.330000,0.820000,358.000000,41.000000,42.700000,36.700000,0.340000,0.740000,7.800000,11.040000,0.850000,19.510000,0.450000,1.000000,3.000000,1.220000,0.070000,0.330000,0.140000,0.070000,0.210000,
3.500000,741.000000,67.857143,69.000000,6.318681,13.000000,1.190476,9.000000,0.824176,2.000000,0.183150,9.000000,0.824176,249.000000,22.802198,260.000000,23.809524,1092.000000,394.000000,0.360806,982.000000,1085.000000,0.905069,767.000000,1083.000000,0.708218,397.000000,1081.000000,0.367253,143.000000,1079.000000,0.132530,0.031339,357.000000,137.000000,19.000000,9.000000,1092.000000,223.000000,51.000000,12.000000,0.050000,0.240000,0.380000,1.000000,2.000000,1.000000,357.000000,37.000000,37.500000,36.900000,0.330000,0.710000,7.640000,10.800000,0.840000,19.010000,0.370000,1.000000,2.000000,1.000000,0.040000,0.250000,0.060000,0.120000,0.180000,
3.500000,21.000000,2.576687,5.000000,0.613497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,789.000000,96.809816,789.000000,96.809816,815.000000,327.000000,0.401227,732.000000,809.000000,0.904821,549.000000,808.000000,0.679455,256.000000,807.000000,0.317224,81.000000,806.000000,0.100496,0.034483,326.000000,123.000000,21.000000,10.000000,815.000000,192.000000,48.000000,10.000000,0.060000,0.210000,0.380000,0.400000,1.600000,0.890000,326.000000,44.000000,41.500000,40.500000,0.400000,0.790000,8.070000,11.420000,0.860000,21.300000,0.440000,0.600000,3.600000,1.340000,0.120000,0.260000,0.080000,0.080000,0.170000,
3.500000,124.000000,17.714286,8.000000,1.142857,2.000000,0.285714,1.000000,0.142857,0.000000,0.000000,0.000000,0.000000,565.000000,80.714286,565.000000,80.714286,700.000000,316.000000,0.451429,639.000000,693.000000,0.922078,492.000000,690.000000,0.713043,260.000000,687.000000,0.378457,78.000000,684.000000,0.114035,0.026616,268.000000,88.000000,12.000000,4.000000,700.000000,147.000000,33.000000,4.000000,0.050000,0.120000,0.330000,0.500000,0.500000,0.500000,268.000000,40.000000,40.700000,37.600000,0.380000,0.750000,7.160000,10.130000,0.850000,19.410000,0.360000,1.000000,2.000000,1.000000,0.060000,0.230000,0.090000,0.060000,0.150000,
3.500000,702.000000,73.201251,50.000000,5.213764,17.000000,1.772680,23.000000,2.398332,2.000000,0.208551,5.000000,0.521376,160.000000,16.684046,167.000000,17.413973,959.000000,352.000000,0.367049,873.000000,954.000000,0.915094,651.000000,953.000000,0.683106,336.000000,952.000000,0.352941,133.000000,951.000000,0.139853,0.026087,351.000000,135.000000,21.000000,10.000000,959.000000,214.000000,48.000000,11.000000,0.050000,0.230000,0.380000,0.250000,0.250000,0.350000,351.000000,39.000000,41.100000,37.000000,0.370000,0.760000,8.010000,11.330000,0.850000,20.370000,0.440000,0.500000,1.000000,0.710000,0.040000,0.370000,0.060000,0.100000,0.170000,
3.500000,734.000000,70.644851,53.000000,5.101059,24.000000,2.309913,29.000000,2.791145,2.000000,0.192493,8.000000,0.769971,189.000000,18.190568,199.000000,19.153032,1039.000000,380.000000,0.365736,955.000000,1032.000000,0.925388,735.000000,1031.000000,0.712900,402.000000,1030.000000,0.390291,150.000000,1029.000000,0.145773,0.048257,379.000000,166.000000,19.000000,10.000000,1039.000000,262.000000,59.000000,11.000000,0.060000,0.190000,0.440000,0.350000,2.450000,1.110000,379.000000,40.000000,39.900000,37.500000,0.360000,0.760000,8.310000,11.760000,0.850000,20.780000,0.320000,0.400000,3.200000,1.260000,0.140000,0.190000,0.030000,0.050000,0.080000,
3.500000,320.000000,71.428571,27.000000,6.026786,8.000000,1.785714,6.000000,1.339286,1.000000,0.223214,4.000000,0.892857,82.000000,18.303571,87.000000,19.419643,448.000000,206.000000,0.459821,403.000000,440.000000,0.915909,310.000000,438.000000,0.707763,162.000000,436.000000,0.371560,51.000000,434.000000,0.117512,0.030000,206.000000,67.000000,12.000000,5.000000,448.000000,96.000000,29.000000,5.000000,0.060000,0.170000,0.330000,0.330000,0.330000,0.410000,206.000000,37.000000,39.900000,40.200000,0.460000,0.760000,6.880000,9.730000,0.870000,20.830000,0.410000,0.670000,1.330000,0.820000,0.070000,0.290000,0.070000,0.070000,0.140000,
3.500000,704.000000,76.190476,46.000000,4.978355,11.000000,1.190476,19.000000,2.056277,4.000000,0.432900,7.000000,0.757576,133.000000,14.393939,144.000000,15.584416,924.000000,329.000000,0.356061,843.000000,916.000000,0.920306,680.000000,914.000000,0.743982,353.000000,912.000000,0.387061,109.000000,910.000000,0.119780,0.030864,329.000000,112.000000,15.000000,7.000000,924.000000,185.000000,55.000000,9.000000,0.060000,0.160000,0.340000,0.290000,1.140000,0.760000,329.000000,42.000000,39.400000,36.300000,0.360000,0.750000,7.650000,10.820000,0.850000,19.610000,0.270000,0.360000,1.790000,0.940000,0.090000,0.180000,0.040000,0.040000,0.070000,
3.500000,451.000000,70.800628,39.000000,6.122449,13.000000,2.040816,13.000000,2.040816,1.000000,0.156986,4.000000,0.627943,116.000000,18.210361,121.000000,18.995290,637.000000,275.000000,0.431711,574.000000,627.000000,0.915470,435.000000,623.000000,0.698234,220.000000,620.000000,0.354839,74.000000,617.000000,0.119935,0.045113,272.000000,94.000000,13.000000,4.000000,637.000000,141.000000,36.000000,4.000000,0.060000,0.110000,0.350000,0.170000,0.170000,0.290000,272.000000,39.000000,41.400000,39.900000,0.430000,0.820000,7.620000,10.780000,0.870000,21.280000,0.360000,0.500000,1.500000,0.870000,0.080000,0.170000,0.080000,0.110000,0.190000,
3.500000,536.000000,71.276596,34.000000,4.521277,20.000000,2.659574,15.000000,1.994681,6.000000,0.797872,5.000000,0.664894,136.000000,18.085106,147.000000,19.547872,752.000000,329.000000,0.437500,684.000000,744.000000,0.919355,504.000000,742.000000,0.679245,248.000000,740.000000,0.335135,74.000000,738.000000,0.100271,0.046440,327.000000,118.000000,20.000000,8.000000,752.000000,165.000000,38.000000,8.000000,0.050000,0.210000,0.360000,0.290000,0.570000,0.530000,327.000000,40.000000,43.200000,37.800000,0.430000,0.790000,8.430000,11.920000,0.870000,22.870000,0.530000,0.570000,2.290000,1.070000,0.110000,0.420000,0.080000,0.130000,0.210000,
3.500000,527.000000,72.093023,49.000000,6.703146,9.000000,1.231190,5.000000,0.683995,2.000000,0.273598,6.000000,0.820793,133.000000,18.194254,141.000000,19.288646,731.000000,311.000000,0.425445,664.000000,722.000000,0.919668,503.000000,719.000000,0.699583,258.000000,716.000000,0.360335,90.000000,713.000000,0.126227,0.029508,310.000000,109.000000,13.000000,5.000000,731.000000,154.000000,27.000000,5.000000,0.040000,0.190000,0.350000,1.000000,1.000000,0.710000,310.000000,41.000000,40.600000,38.900000,0.420000,0.800000,8.110000,11.470000,0.870000,22.020000,0.480000,1.000000,1.000000,0.710000,0.040000,0.350000,0.110000,0.110000,0.220000,
3.500000,699.000000,74.361702,52.000000,5.531915,25.000000,2.659574,20.000000,2.127660,0.000000,0.000000,4.000000,0.425532,140.000000,14.893617,144.000000,15.319149,940.000000,339.000000,0.360638,868.000000,931.000000,0.932331,693.000000,928.000000,0.746767,369.000000,925.000000,0.398919,121.000000,922.000000,0.131236,0.054217,338.000000,123.000000,15.000000,5.000000,940.000000,194.000000,45.000000,5.000000,0.050000,0.110000,0.360000,0.120000,0.120000,0.250000,338.000000,39.000000,40.500000,39.000000,0.360000,0.750000,7.800000,11.020000,0.850000,19.900000,0.330000,0.500000,2.000000,1.000000,0.090000,0.200000,0.070000,0.070000,0.130000,
3.500000,869.000000,74.592275,73.000000,6.266094,17.000000,1.459227,13.000000,1.115880,0.000000,0.000000,6.000000,0.515021,187.000000,16.051502,193.000000,16.566524,1165.000000,375.000000,0.321888,1066.000000,1160.000000,0.918966,845.000000,1159.000000,0.729077,416.000000,1158.000000,0.359240,138.000000,1157.000000,0.119274,0.035040,375.000000,137.000000,14.000000,6.000000,1165.000000,258.000000,53.000000,7.000000,0.050000,0.130000,0.370000,0.670000,1.330000,0.820000,375.000000,39.000000,39.200000,39.600000,0.320000,0.750000,7.770000,10.990000,0.840000,19.100000,0.260000,1.000000,3.000000,1.220000,0.060000,0.180000,0.060000,0.060000,0.110000,
